id_karte,supertype 
29460,
29990,
29688,
29692,
29677,
29899,
29675,Legendary
29824,
29900,
29657,
29694,
29855,
29943,
29663,Legendary
29686,
29723,
29684,
29716,
29697,
29919,
29715,
29992,
29903,
30012,
29685,Legendary
29912,Legendary
29963,
29719,
29703,
29794,
29877,
29720,Legendary
29935,
29722,
29962,
29923,
29658,Legendary
29805,
29917,
29674,
29680,Legendary
29897,
29883,
29789,
29816,Snow
29843,
29681,
29866,
29795,Legendary
29818,
29768,
29689,Legendary
29698,
29664,Legendary
29887,
29793,
29969,
29673,
29956,
29726,
29798,
29937,
29829,
29701,
29924,
29926,
30018,
29950,
29734,
30010,
29659,
29763,
30022,
30017,
29704,
29777,
29739,
29973,
29837,
29808,
29841,
29700,
29951,
29911,
29879,
29661,Legendary
29669,
29867,
29707,
29994,
29784,
29850,
30002,
29725,
29668,
29918,
30015,
29682,
29888,
29729,
29914,
29774,
29891,
29672,
29779,
29886,Snow
29813,
29693,
29894,
29981,
29745,
29854,
29895,
29791,
29760,
29761,
29670,
29910,
30009,
29983,
29921,
30008,
29709,
29977,
29999,
29802,
29880,
29757,
29770,
29687,
29868,
29975,
29819,
29662,Legendary
29925,
29678,
29817,
29736,
30003,
30004,
29870,
29942,
29767,
29814,
29796,Legendary
29964,
29727,
29731,
29862,
30030,Legendary
29909,
29916,
29993,
29876,
29665,
29945,
29953,
29971,
29974,Legendary
30005,
29711,
29786,
29979,Legendary
29982,
29998,
29706,
29721,
29765,
29656,
29728,
29740,
29772,
29960,
29972,
30000,
29730,
29683,
29748,
29776,
29797,
29861,
29696,
29882,
29896,
29936,
29989,
30007,
29738,
29775,
29778,
29901,
29939,
30016,
29809,
29811,
29744,
29764,
29790,
29660,
29881,
29940,
29980,
29985,
29987,
29771,
29787,
29863,
29930,
29932,
29944,
29946,
29949,
29710,
29743,
29839,
29857,
29859,
29889,
29920,
29928,
29931,
29741,
29746,
29754,
29690,
29822,
29781,
29788,
29858,
30031,
29984,
29737,
29667,
30125,Legendary
30077,Legendary
30116,Legendary
30168,
30082,Legendary
30158,
30124,
30133,
30118,
30080,
30167,
30147,
30126,
30165,
30062,Legendary
30066,
30129,
30154,Legendary
30117,
30070,
30164,
30069,
30078,Legendary
30109,
30139,
30084,
30138,Legendary
30076,Legendary
30073,
30128,Legendary
30083,
30232,
30089,
30110,
30106,
30119,
30087,
30063,
30135,
30108,Legendary
30067,
30179,
30111,Legendary
30092,
30107,
30251,
30163,
30198,
30095,
30142,
30144,Legendary
30159,
30210,
30140,
30145,
30113,
30065,
30148,
30112,
30253,
30161,
30143,
30160,
30072,
30091,
30157,
30068,
30215,
30252,
30071,
30093,
30175,
30114,
30202,
30216,
30086,
30149,
30141,
30191,
30074,
30081,
30166,
30243,
30245,
30250,
30172,
30134,
30136,
30151,
30079,
30229,
30237,
30130,
30131,
30355,
30162,
30075,
30205,
30222,
30174,
30180,
30123,
30115,
30195,
30212,
30127,
30356,
30230,
30132,
30150,
30193,
30196,
30199,
30200,
30155,
30226,
30088,
30246,
30185,
30224,
30231,
30233,
30247,
30248,
30169,
30184,
30186,
30188,
30152,
30197,
30207,
30209,
30219,
30220,
30223,
30225,
30156,
30240,
30242,
30206,
30146,
30090,
30239,
30094,
30249,
30254,
30255,
30176,
30177,
30178,
30181,
30064,
30183,
30189,
30194,
30153,
30203,
30204,
30214,
30221,
30085,
30228,
30235,
30236,
30238,
30244,
30171,
30173,
30137,
30182,
30192,
30201,
30213,
30217,
30227,
30234,
30256,
30170,
30190,
30208,
30211,
30241,
30446,
30436,
30423,
30426,
30448,
30494,
30489,
30482,
30472,
30451,
30490,
30431,
30439,
30438,
30497,
30440,
30467,
30445,
30442,
30441,
30485,
30424,
30444,
30488,
30418,
30496,
30422,
30425,
30432,
30433,
30495,
30463,
30473,
30493,
30429,
30421,
30427,
30447,
30449,
30458,
30460,
30461,
30468,
30470,
30471,
30478,
30484,
30486,
30487,
30491,
30420,
30583,
30435,
30474,
30475,
30476,
30434,
30469,
30483,
30430,
30437,
30462,
30443,Legendary
30459,
30510,
30509,
30502,
30501,
31196,
37078,
30498,
37077,
30671,
30499,
37080,
37087,
30507,
37070,
30504,
31212,
32533,
37073,
37069,
37081,
37079,
30500,
37071,
37074,
37083,
30505,
37085,
37082,
33381,
33379,
33380,
37067,
37065,
37097,
32531,
32532,
37075,
30508,
37084,
37066,
37068,
37096,
37072,
37076,
37098,
30503,
30506,
30558,
30713,
30565,
30615,
30642,
30524,
30693,Legendary
30637,
30611,
30571,Legendary
30596,
30525,Legendary
30594,Legendary
30577,Legendary
48012,Legendary
48010,Legendary
30562,
30535,
48008,Legendary
30602,
30694,
30733,
30564,Legendary
30689,
30599,
30579,Legendary
30616,
30551,Legendary
30681,
30657,
30725,
30659,
30658,
30582,Legendary
30587,
30673,
30788,
30610,
30754,
30742,
30581,
30656,
30674,
30573,Legendary
30622,
30617,
30688,
30638,
30755,
30532,
30542,
30585,
30533,
30550,
30698,
30779,
30575,
30618,
30626,
30684,
30580,
30735,
30566,
30647,
30719,
30569,
30714,
30732,
30590,
30636,
30612,
30620,
30621,
30838,
30527,
30528,
30712,
30586,
30683,
30663,
30701,
30534,
30539,
30589,
30765,
30843,
30593,
30536,
30747,
30753,
30762,
30767,
30606,
30811,
30643,
30584,
30686,
30770,
30607,
30609,
30796,
30561,
30819,
30676,
30696,
30646,
30702,
30603,
30771,
30592,
30560,
30568,
30840,
30682,
30576,
30675,
30813,
30523,
30672,
30648,
30908,
30752,
30664,
30703,
30723,
30543,
30554,
30574,
30598,
30738,
30549,
30552,
30787,
30614,
30705,
30730,
30538,
30541,
30546,
30775,
30572,
30812,
30831,
30839,
30709,
30736,
30756,
30772,
30548,
30555,
30833,
30613,
30837,
30522,
30700,
30710,
30601,
30540,
30743,
30750,
30588,
30544,
30785,
30816,
30691,
30695,
30679,
30570,
30600,
30746,
30748,
30685,
30547,
30591,
30783,
30784,
30791,
30793,
30803,
30815,
30690,
30821,
30595,
30692,
30825,
30597,
30832,
30708,
30529,
30717,
30731,
30744,
30751,
30763,
30766,
30782,
30795,
30800,
30805,
30559,
30810,
30820,
30827,
30834,
30677,
30678,
30680,
30716,
30718,
30729,
30734,
30749,
30757,
30759,
30760,
30604,
30774,
30777,
30780,
4984,Legendary
4973,Legendary
5007,Legendary
5001,Legendary
4953,Legendary
4970,Legendary
4893,
4992,
5037,
4912,
4913,Legendary
5034,Legendary
4971,Legendary
4990,
4919,
4937,Legendary
5014,Legendary
4964,Legendary
5012,
5003,
4920,
4914,
5005,Legendary
4969,Legendary
5009,Legendary
4950,Legendary
4935,Legendary
4948,Legendary
4947,Legendary
4939,Legendary
4883,
4963,
5008,
4938,Legendary
4986,
4980,
4891,Legendary
4886,
4961,Legendary
4965,
4876,Legendary
4932,
4884,Legendary
4966,Legendary
4995,
4877,
4934,
4911,
5024,Legendary
5033,
4942,
4978,
4936,
4887,Legendary
4894,Legendary
5039,
4908,
4928,
4952,
4882,Legendary
4960,Legendary
5036,
4981,
4925,
5038,
4974,
4997,
4998,
5016,
5027,Legendary
4941,
5023,
4902,
4926,
4931,
4945,Legendary
4962,
4989,
5015,
4881,
4917,
4982,
5010,
4921,
4924,
4933,
4968,
4898,
4927,
4955,
5013,
5040,
4880,Legendary
4909,
4923,
5031,
4888,
4892,
4915,
5011,
4922,
4958,
4987,
4890,
4910,
5028,
4918,
4930,
4944,
5002,
4904,
4954,
4972,
4983,
5006,
5025,
5032,
4896,
4900,
4905,
4907,
4916,
4951,
5004,
5020,
5029,
5030,
4901,
4967,
4979,
5000,
4885,
4977,
5026,
4975,
4996,
4999,
4889,
4895,
4899,
4903,
4929,
4943,
4949,
4957,
4959,
4976,
4988,
4991,
4878,
4906,
4946,
4994,
5035,
4879,
4897,
4940,
4956,
4993,
5021,
5017,
5019,
5018,
5022,
4985,
30938,
30929,
30932,
30951,
30943,
30959,
30937,Legendary
30983,
30940,
30954,Legendary
30952,
30930,
30956,
30972,
30935,
30942,
30944,
30963,
30962,
31010,
30939,
30948,Legendary
30999,
30994,
30971,Legendary
30991,
30934,
31071,
30945,
31120,
31005,
30981,
31003,
30982,
31072,Legendary
30998,
30966,
30975,
30961,
31103,
31093,
30964,
31106,
31002,
31046,Legendary
31076,Legendary
30979,
31146,
31075,Legendary
31074,Legendary
30997,
30967,
31022,
30946,
31013,Legendary
31007,
30992,
31162,Legendary
31031,
31136,
31172,
30933,
31073,Legendary
31026,Legendary
31101,
30936,
31173,
31161,
31118,
30947,
31141,
30965,
30969,
31011,
31055,
30931,
30973,
30970,
31066,
30977,
31171,
30984,
30995,
31028,
30949,
31138,Legendary
31079,
30957,
31014,
31049,
31113,
30950,
31175,
31061,
31082,Legendary
31044,
31018,
31069,
31165,
31090,
31053,
31115,
31155,
31130,
30958,
30968,
31178,
31019,
31062,
31078,
31080,
31091,
31109,
31006,
31095,
31142,
30978,
30960,
31020,
30990,
31070,
30976,Legendary
30980,
30993,
31037,
31100,
31150,
30989,
31065,
31177,
31099,
31004,
31166,
31140,
31027,Legendary
31047,
31051,
30974,
31169,
31081,
31126,
31154,
31036,
31039,
31060,
31092,
31102,
31132,
31134,
31148,
31157,
31041,
31063,
31083,
31050,
31058,
30955,
31032,
31057,
31108,
31153,
30988,
31097,
31000,
31133,
31174,
31176,
31067,
31068,
31088,
30996,
31121,
31124,
31127,
31137,
31167,
31052,
31096,
31116,
31117,
31164,
31170,
31015,
31023,
31040,
31105,
31114,
31125,
31131,
31160,
31163,
31168,
31084,
31104,
31158,
31009,
31030,
31089,
31159,
31242,Legendary
31249,Legendary
31305,
31275,
31237,
31302,Legendary
31269,Legendary
31401,
31304,Legendary
31226,
31386,
31255,
31223,
31218,Legendary
31276,
31256,
31307,Legendary
31234,
31291,
31294,
31247,Legendary
31263,
31253,
31231,
31243,
31407,
31232,
31266,Legendary
31312,
31224,
31248,Legendary
31303,
31342,
31227,
31257,
31351,
31425,
31300,
31279,
31283,
31235,
31284,Legendary
31368,
31296,
31214,
31272,
31229,
31309,
31372,
31286,
31219,
31228,
31233,
31240,
31250,
31343,
31280,
31394,
31331,
31314,
31215,
31267,
31281,
31299,
31416,
31216,
31270,
31262,
31271,
31292,
31421,
31415,
31338,
31288,
31308,
31310,
31375,
31282,
31399,
31352,
31366,
31259,
31298,
31306,
31213,
31222,
31346,
31258,
31278,
31427,
31315,
31326,
31252,
31376,
31382,
31400,
31418,
31420,
31293,
31297,
31220,
31344,
31358,
31388,
31317,
31341,
31354,
31355,
31245,
31387,
31426,
31384,
31385,
31390,
31391,
31289,
31397,
31409,
31412,
31432,
31336,
31349,
31353,
31370,
31264,
31290,
31403,
31328,
31221,
31356,
31241,
31364,
31251,
31254,
31268,
31381,
31274,
31277,
31395,
31396,
31398,
31405,
31410,
31422,
31429,
31327,
31329,
31339,
31225,
31357,
31362,
31365,
31246,
31367,
31369,
31374,
31377,
31379,
31287,
31392,
31402,
31428,
31333,
31335,
31337,
31350,
31360,
31371,
31373,
31389,
31285,
31417,
31301,
31311,
31340,
31348,
31361,
31378,
31383,
31273,
31393,
31404,
31406,
31408,
31413,
31423,
31430,
31334,
31345,
31347,
31359,
31411,
31414,
31419,
31424,
31313,
31316,
31431,
31332,
31217,
31230,
31244,
31265,
31380,
31363,
31552,
31576,
31567,
31568,Legendary
31562,
31717,
31557,Legendary
31660,
31582,Legendary
31577,
31581,
31698,
31560,
31713,
31584,
31570,
31559,Legendary
31549,
31538,Legendary
31696,
31533,Legendary
31677,
31563,
31731,
31583,
31641,
31525,
31593,
31636,
31558,
31628,
31647,
31572,
31561,
31668,Legendary
31586,
31531,
31594,
31701,
31655,
31524,
31530,
31626,
31566,
31616,
31571,
31694,
31712,
31547,
31724,
31550,
31637,
31556,
31542,Legendary
31534,
31710,
31651,
31657,
31580,
31546,
31693,
31539,
31603,
31723,
31553,
31633,
31650,
31528,
31718,
31721,
31544,
31615,
31759,
31652,
31618,
31609,
31635,
31648,
31680,
31685,
31591,
31654,
31578,
31564,
31744,
31612,
31574,
31667,
31722,
31543,
31629,
31649,
31671,
31585,
31604,
31610,
31639,
31644,
31611,
31631,
31579,
31663,
31535,
31676,
31537,
31607,
31661,
31681,
31682,
31683,
31554,
31646,
31666,
31675,
31691,
31711,
31715,
31719,
31736,
31575,
31592,
31619,
31625,
31634,
31673,
31674,
31684,
31536,
31686,
31695,
31729,
31732,
31739,
31590,
31597,
31613,
31743,
31643,
31653,
31551,
31529,
31669,
31688,
31692,
31708,
31540,
31555,
31523,
31599,
31600,
31602,
31614,
31565,
31645,
31656,
31659,
31532,
31697,
