id_karte,subtype 
52294,Aura
52285,Human
52285,Advisor
52299,Human
52299,Soldier
52302,
52356,
52331,Key
52295,Fish
52355,
52353,Human
52353,Soldier
52385,Cephalid
52385,Wizard
52324,
52312,
52293,
52345,
52352,Construct
52318,
52388,Brushwagg
52326,
52315,
52327,Construct
52334,Zombie
52334,Giant
52357,Spirit
52337,Fire
52387,Antelope
52341,
52286,
52386,Horse
52366,
66806,Abian
52322,
52378,Arcane
66824,Aura
66834,
66819,Cloud
66912,
52369,Bat
52369,Fungus
52369,Horror
52305,
66910,Frog
66910,Rogue
52307,Elemental
66874,
52316,Zombie
52316,Ogre
66907,Elemental
52279,
66867,
66872,Equipment
66872,Vehicle
66882,
66861,
66808,
66892,
66870,
66815,
66848,
66854,
66871,Key
66849,Homarid
66849,Warrior
66805,Dog
66805,Soldier
66918,
52281,
66823,Bear
66842,
66883,Phyrexian
66825,
66839,Brushwagg
66836,Eldrazi
66836,Insect
66922,
66913,-
66913,Specter
66909,Vampire
66909,Wizard
66843,Kaya
66889,
66830,Slug
66807,
66833,
66803,Fish
66853,
66887,Alien
66812,Aura
66916,
66902,Human
66902,Soldier
66826,
66873,Beholder
66841,Skeleton
66878,
66835,Squid
66835,Pirate
66820,Elemental
66875,
66855,Human
66855,Warlock
66813,Bird
66813,Warrior
66816,
66864,Mutant
66894,
66827,
66851,
52282,Angel
66845,
66829,Troll
66829,Shaman
66832,Lizard
66832,Wizard
66810,
52377,Kaya
66804,
66895,
66899,
66897,Zombie
66914,Cat
66914,Scout
66831,Arcane
66856,Wolf
66885,Turtle
66904,Insect
66919,Demon
66915,
66869,Whale
66893,Elf
66893,Warrior
66920,Construct
66852,Zombie
66852,Ogre
66903,Angel
66822,
66802,Bird
66863,Horse
66866,Lobster
66859,Lhurgoyf
66859,Imp
66850,Aura
66908,
66838,Vampire
66838,Cleric
66917,Human
66917,Soldier
66917,Wizard
66828,Elemental
66809,Angel
66901,Bear
66901,Snake
66901,Mutant
67297,
66860,Construct
66886,
66898,Aven
66898,Wizard
66868,Fire
66858,Goblin
66900,
66818,
66844,Island
66844,Fish
66921,Bat
66921,Fungus
66921,Horror
66877,Zombie
66877,Giant
66837,Antelope
66811,Human
66811,Soldier
66847,
66906,Spirit
66876,
66905,
66840,
66865,
66879,Mammoth
66888,Aura
66911,Weird
66896,
66846,Insect
66846,Locus
66891,
66857,Cephalid
66857,Wizard
67298,
66881,Human
66881,Advisor
57185,Wrenn
68078,
58874,
61352,Eldrazi
56966,
57041,Horror
70003,
57135,
65746,
66278,
56993,
64139,
57238,
56955,
77303,Dragon
70014,
64106,Human
64106,Advisor
57080,
57048,Faerie
57048,Rogue
65756,Dragon
68115,Teferi
72341,
57113,Eldrazi
57130,
57122,
57125,
57057,
80146,
68075,
58898,Shapeshifter
57116,
69979,
69997,
68114,Human
68114,Wizard
58887,
57093,Dragon
57093,Skeleton
58893,Dragon
58893,Noble
77288,Dragon
72383,
68070,Zombie
68070,Cleric
64137,Lhurgoyf
57084,
80171,Karn
69974,Swamp
69974,Mountain
57042,
58875,
65748,
57219,Zombie
61375,
58909,Praetor
80164,Equipment
58905,Snake
57013,
57209,Hydra
56960,
70009,
57203,Hydra
57230,Golem
65765,
57056,Human
57056,Druid
57241,
61336,Trap
72360,Rat
72360,Ninja
57229,Human
57229,Monk
72381,Human
72381,Ninja
80190,Praetor
57235,Nissa
57099,Aura
57034,Vampire
57034,Spirit
80156,Elf
72363,Praetor
74439,Elder
74439,Dinosaur
77312,Human
77312,Pirate
57069,
70037,
68089,
57003,Giant
57003,Soldier
57195,
64126,God
56975,
80147,
64099,
61347,Angel
65729,
57075,
57161,
72405,Equipment
70010,Vampire
70010,Cleric
57193,
56981,Nahiri
61378,Elder
61378,Giant
56992,Phyrexian
56992,Elf
56992,Warrior
77333,Dragon
77333,God
64109,Elder
64109,Dragon
65766,Human
65766,Druid
80136,Ajani
65758,Vampire
57228,Human
57228,Mercenary
56959,Angel
80178,
57058,Hydra
57058,Avatar
62908,Dragon
73138,Goblin
73138,Shaman
58883,Kor
58883,Cleric
57214,
68126,Human
68126,Wizard
69975,
64104,Zombie
64104,Wizard
57006,
72354,
64121,Human
64121,Druid
57199,Vampire
57199,Shaman
77289,Horror
64129,Aura
56986,Equipment
65767,Elder
65767,Dragon
61342,Vampire
61342,Knight
57059,
57124,
77330,Nightmare
77330,Dragon
57139,
80153,
57187,
77296,Lolth
57072,
69992,
72404,
68119,Zombie
68119,Naga
72359,Equipment
65743,
58891,Shark
58891,Bird
68064,
65738,
57081,Sliver
64119,Demon
77290,Dragon
57031,
68084,Zombie
68084,Wizard
80191,Dragon
80143,
56957,Elemental
70027,
57137,Eldrazi
64140,
56996,Azra
56996,Assassin
57240,God
58881,Freyalise
65764,Zombie
65764,Soldier
74429,Demon
68086,Elemental
68086,Spirit
69970,Human
69970,Wizard
57109,Eldrazi
70021,Sorin
65761,
57153,
64125,Shapeshifter
57239,
64096,
56961,Vampire
59905,
77334,Human
77334,Knight
57168,Human
57168,Wizard
70011,
57220,
70015,Spirit
80159,Merfolk
56969,Elemental
56969,Avatar
68110,Zombie
58906,
57004,
65736,
57177,
61382,Will
57046,
77299,
57067,
58873,Horse
61372,Demigod
56983,
58876,Human
58876,Shaman
58890,Snake
72343,Equipment
56998,Beast
77307,Equipment
56988,
57221,Octopus
57012,
77266,Illusion
57044,
72366,
58897,
72367,Human
72367,Advisor
77284,Human
77284,Cleric
68123,
57011,Treefolk
57011,Shaman
57037,Human
57037,Wizard
57076,
57077,
57197,Human
57197,Wizard
57073,
57010,Dinosaur
80135,
57192,Dragon
56974,
57119,Human
57119,Shaman
56971,Goblin
68094,Spirit
61357,
80179,
70038,
77286,Elf
77286,Druid
61369,Rowan
57117,
57181,
80165,
80177,
57045,
77311,
72356,Ogre
72356,Shaman
57005,
64132,
80158,Human
80158,Wizard
77275,
72376,Rat
77274,Demon
61380,Golem
57201,
68096,God
68127,Spirit
68127,Cleric
57222,
72357,Shrine
64102,Equipment
72385,Snake
72385,Monk
68093,
70041,
77314,Elemental
57085,
57039,
57102,
57112,Angel
80200,Horror
80202,
65762,Human
65762,Rogue
68118,Human
68118,Soldier
77320,Aura
61354,Lukka
57183,Horse
83938,
83899,
82197,Human
82197,Noble
82193,Human
82193,Noble
82196,
83939,
83935,
83937,
83900,
83934,
82195,Construct
83936,
83940,
82199,Human
82199,Artificer
82198,Powerstone
83867,
82411,Phyrexian
82411,Human
82411,Artificer
83876,
83864,
83873,
82192,Construct
83866,
82412,Phyrexian
82412,Dragon
83875,
83877,
82191,Human
82191,Noble
83942,
83898,
83865,
83880,
82194,
83897,
83931,
82190,Human
82190,Soldier
83870,
83883,
83943,
83929,
83933,
83932,
83882,
83874,
83896,Human
83896,Monk
83878,
83941,
83879,
83944,
83945,
83881,
83930,
83869,
2137,Human
2137,Druid
2069,Avatar
2096,
2145,Hydra
2145,Avatar
2114,Horror
2136,Bolas
2148,
2119,Angel
2054,
2089,
2127,Human
2127,Artificer
2071,
2120,Sphinx
2189,Spirit
2189,Wall
2143,
2125,
2088,Vedalken
2088,Knight
2131,Rhino
2131,Soldier
2164,
2173,Elemental
2173,Shapeshifter
2115,Human
2115,Knight
2167,
2172,
2075,
2121,Demon
2121,Dragon
2060,
2055,Hydra
2147,Human
2147,Shaman
2099,Human
2099,Soldier
2126,
2139,
2140,Beast
2063,Ooze
2156,Elf
2156,Archer
2188,Dragon
2111,Leviathan
2163,
2106,Human
2106,Rogue
2129,Beast
2118,
2116,Elf
2116,Druid
2074,Aura
2158,
2138,Elemental
2062,Vampire
2151,Zombie
2151,Rat
2157,
2168,Sphinx
2122,
2057,Aura
2070,Rhino
2070,Beast
2192,Phoenix
2078,Elf
2078,Shaman
2068,Wurm
2084,Aura
2107,Dragon
2177,
2103,Goblin
2103,Warrior
2176,Fungus
2187,
2141,Human
2141,Knight
2185,
2056,
2064,Equipment
2091,Demon
2098,Elemental
2101,Ooze
2146,
2108,Elemental
2161,Zombie
2161,Wizard
2067,
2097,Human
2097,Wizard
2112,Human
2112,Cleric
2144,Bird
2144,Warrior
2159,
2058,Bird
2058,Soldier
2092,Faerie
2092,Artificer
2135,Cat
2135,Warrior
2152,
2082,Human
2082,Knight
2102,Goblin
2102,Scout
2123,Equipment
2133,Cat
2133,Warrior
2169,
2179,Beast
2181,Human
2181,Soldier
2090,
2113,
2130,
2153,Elf
2153,Archer
2162,Zombie
2162,Horror
2166,Insect
2191,Cat
2052,
2053,Bird
2053,Wizard
2076,Homunculus
2080,Gargoyle
2083,Zombie
2149,Rhino
2149,Monk
2149,Soldier
2155,Lizard
2165,Human
2165,Wizard
2178,
2184,Viashino
2184,Warrior
2196,Zombie
2196,Scout
2059,Bird
2059,Soldier
2094,
2105,Zombie
2105,Giant
2109,
2134,Cat
2134,Scout
2160,Zombie
2160,Wizard
2182,Human
2182,Rogue
2193,
2195,Aura
2061,Beast
2073,Aura
2087,Jellyfish
2110,Zombie
2110,Horror
2150,Rhino
2150,Monk
2170,
2077,
2100,
2117,Beast
2132,
2142,Bird
2154,Human
2154,Rogue
2180,Human
2180,Scout
2183,Vedalken
2183,Scout
2190,Goblin
2190,Warrior
2194,
2066,Minotaur
2066,Warrior
2081,
2086,Bird
2093,
2095,Human
2095,Wizard
2104,Human
2104,Wizard
2128,Human
2128,Warrior
2174,Lizard
2186,
2065,Elemental
2079,
2085,Spider
2124,Aura
2171,
2072,
2175,
2405,Tezzeret
2254,Elspeth
2197,
2349,Human
2349,Knight
2343,Demon
2262,Human
2262,Cleric
2369,Sarkhan
2279,Beast
2353,
2377,Zombie
2377,Warrior
2199,Ajani
2348,
2319,
2326,Fungus
2287,Dragon
2374,
2351,
2419,
2311,
2256,Angel
2304,
2243,Zombie
2243,Wizard
2240,
2309,
2310,
2318,
2411,
2395,
2237,
2305,
2393,Beast
2308,
2266,
2220,
2371,
2323,
2317,
2400,
2347,
2375,
2384,
2276,
2273,
2211,
2380,
2205,
2268,
2238,
2258,
2426,
2244,
2270,
2342,
2300,
2236,
2322,
2239,
2261,
2252,
2420,
2221,Dragon
2267,
2352,Beast
2379,Sphinx
2427,Cat
2427,Warrior
2290,
2288,
2271,
2293,
2330,
2365,Elf
2365,Druid
2283,
2229,
2385,Human
2385,Knight
2417,Vampire
2210,
2299,
2339,
2345,
2389,Elemental
2403,
2213,
2215,Human
2215,Wizard
2259,
2315,Ooze
2329,
2388,Human
2388,Wizard
2223,Hellion
2286,Elemental
2331,
2337,
2204,
2298,
2373,Devil
2200,Human
2200,Soldier
2253,Human
2253,Druid
2253,Warrior
2376,Specter
2232,Zombie
2232,Wizard
2295,Human
2295,Rogue
2333,
2397,Lizard
2301,Spider
2366,Golem
2399,Human
2399,Druid
2399,Knight
2289,Lizard
2362,Human
2362,Warrior
2410,Bird
2206,Demon
2209,
2227,Human
2227,Wizard
2264,
2364,Elemental
2409,Zombie
2203,
2282,
2334,
2336,
2390,
2401,Human
2401,Druid
2401,Wizard
2404,Elemental
2421,Zombie
2421,Ogre
2421,Warrior
2212,Elf
2212,Shaman
2248,
2320,Human
2320,Artificer
2332,
2246,Human
2246,Wizard
2255,Elf
2255,Shaman
2245,Human
2245,Rogue
2335,
2208,Human
2208,Wizard
2235,
2355,
2360,Rhino
2360,Monk
2407,Human
2407,Rogue
2429,Beast
2198,
2242,Human
2242,Archer
2260,
2313,Aura
2314,
2321,
2324,Plant
2324,Elephant
2359,Rhino
2359,Soldier
2378,
2382,Human
2382,Wizard
2219,
2250,Zombie
2250,Beast
2269,Ogre
2269,Mutant
2306,
2328,Human
2328,Shaman
2386,Bird
2386,Skeleton
2391,
2408,Viashino
2408,Warrior
2430,Beast
2222,Beast
2224,
2234,Human
2234,Archer
2249,Goblin
2249,Shaman
2265,Human
2265,Druid
2265,Shaman
2274,
2275,Illusion
2281,Human
2281,Wizard
2292,
2338,
2346,Human
2346,Wizard
2372,Drake
2396,Vedalken
2396,Wizard
2422,Human
2422,Shaman
2424,Bird
2424,Soldier
2207,Aura
2367,Gargoyle
2412,Human
2412,Monk
2425,Bird
2425,Cleric
2230,Drake
2302,Bird
2302,Soldier
2340,Human
2340,Knight
2354,
2216,Elemental
2418,Viashino
2418,Skeleton
2605,
2444,Elf
2444,Druid
2604,
2435,Elemental
2435,Shaman
2596,
2529,Elemental
2493,Faerie
2493,Wizard
2477,
2483,
2459,Horror
2504,
2449,
2480,
2512,
2489,
2548,Elemental
2561,
2530,Specter
2555,Elemental
2559,
2562,
2464,Spirit
2464,Avatar
2460,
2584,Zombie
2584,Knight
2492,
2545,Spirit
2545,Avatar
2583,Elemental
2583,Shaman
2461,Horror
2436,Spirit
2436,Horror
2528,Horror
2518,
2524,Horror
2462,Spirit
2462,Avatar
2532,
2563,Treefolk
2563,Shaman
2501,Elemental
2485,Kithkin
2517,Equipment
2440,
2473,Dwarf
2473,Shaman
2580,
2525,
2565,Scarecrow
2456,Elemental
2498,
2576,Elemental
2576,Shaman
2455,Merfolk
2455,Rogue
2571,Beast
2551,Beast
2603,Merfolk
2603,Soldier
2465,Spirit
2465,Avatar
2479,Elemental
2479,Spirit
2491,Ouphe
2578,Elemental
2450,
2591,Elf
2591,Warrior
2550,
2593,Elemental
2577,Cat
2577,Spirit
2610,
2552,
2488,Elemental
2608,Merfolk
2608,Wizard
2535,Spirit
2535,Avatar
2466,Elemental
2432,Golem
2540,Elemental
2446,
2599,
2531,Elf
2531,Warrior
2579,
2433,Scarecrow
2434,Archon
2453,Elemental
2453,Shaman
2598,Elemental
2469,
2481,Scarecrow
2556,
2594,Treefolk
2594,Druid
2597,Elf
2597,Warrior
2476,Aura
2506,Scarecrow
2514,Scarecrow
2546,Kithkin
2546,Soldier
2568,Scarecrow
2431,Ouphe
2454,Aura
2474,Dwarf
2474,Soldier
2519,Spirit
2574,Imp
2602,Elemental
2438,
2470,Faerie
2470,Rogue
2482,Aura
2557,Troll
2573,
2575,
2582,Hag
2472,Dwarf
2472,Warrior
2509,Giant
2509,Warrior
2553,Merfolk
2553,Wizard
2490,Aura
2495,Faerie
2513,
2601,
2467,
2527,
2533,Shapeshifter
2544,Goblin
2544,Shaman
2566,Aura
2567,Merfolk
2567,Wizard
2445,Merfolk
2445,Rogue
2448,
2457,Shapeshifter
2502,Goblin
2502,Soldier
2505,Goblin
2505,Knight
2534,Hag
2442,Elemental
2447,Treefolk
2447,Horror
2452,
2484,
2500,Goblin
2500,Warrior
2510,Faerie
2510,Wizard
2511,
2549,
2589,
2468,
2487,
2543,
2572,Elemental
2572,Warrior
2586,Elemental
2515,Kithkin
2515,Wizard
2554,Aura
2606,Treefolk
2606,Shaman
2437,Kithkin
2437,Soldier
2539,Noggle
2539,Rogue
2564,
2581,Kithkin
2581,Wizard
2587,Spirit
2441,
2497,Hag
2497,Shaman
2499,Hag
2503,Elemental
2503,Warrior
2522,Merfolk
2522,Rogue
2439,Shapeshifter
2451,
2458,Plant
2458,Zombie
2463,Hag
2471,Dwarf
2471,Soldier
2475,Wurm
2478,
2486,
2508,
2520,Bird
2521,Giant
2521,Warrior
2523,Merfolk
2523,Wizard
2538,Noggle
2538,Wizard
2560,Shapeshifter
2569,Shapeshifter
2570,Elemental
2585,Goblin
2588,Goblin
2588,Shaman
2592,Elemental
2600,
2443,Spirit
2494,Beast
2496,Hag
2496,Wizard
2536,Noggle
2536,Rogue
2541,Beast
2542,Troll
2558,Spirit
2607,Merfolk
2607,Wizard
2595,Beast
2526,
2507,Giant
2507,Warrior
2609,Shapeshifter
2516,Kithkin
2516,Cleric
2590,
2537,Noggle
2537,Rogue
2547,
2779,
2707,
2770,
2787,
2804,
2850,
2790,
2747,
2662,
2680,
2891,
2895,
2706,
2783,
2824,
2880,Aura
2875,Goblin
2875,Shaman
2632,Goblin
2632,Knight
2692,Spirit
2692,Avatar
2689,
2809,Elf
2809,Warrior
2803,Scarecrow
2657,Merfolk
2657,Rogue
2702,Spirit
2702,Avatar
2697,Faerie
2697,Knight
2873,Equipment
2638,
2752,
2618,Elemental
2618,Knight
2635,
2691,Giant
2691,Warrior
2793,
2736,Dragon
2690,Elemental
2690,Shaman
2675,
2668,Ouphe
2639,Shapeshifter
2749,
2892,Treefolk
2892,Shaman
2735,Faerie
2735,Rogue
2674,
2846,
2887,Bird
2624,
2853,Merfolk
2853,Rogue
2795,Faerie
2795,Wizard
2765,Troll
2832,Aura
2723,Merfolk
2723,Rogue
2631,
2848,Aura
2650,
2658,Spirit
2658,Avatar
2775,Faerie
2775,Wizard
2757,Spirit
2759,
2777,Kithkin
2777,Cleric
2741,Swamp
2782,Scarecrow
2886,Elf
2886,Knight
2629,Goblin
2629,Warrior
2762,Plains
2778,Spirit
2778,Avatar
2709,Scarecrow
2669,Aura
2645,Elemental
2645,Rogue
2859,Kithkin
2859,Knight
2664,
2660,Elf
2660,Druid
2654,Merfolk
2654,Wizard
2852,Bird
2852,Spirit
2861,
2776,Elf
2776,Cleric
2643,Elemental
2643,Shaman
2750,
2659,Spirit
2659,Avatar
2640,
2676,Faerie
2676,Rogue
2792,Aura
2799,
