id_karte,cardtype 
80159,Creature
56969,Creature
68110,Creature
58906,Land
57004,Land
65736,Enchantment
57177,Sorcery
61382,Planeswalker
57046,Instant
77299,Land
57067,Land
58873,Creature
61372,Enchantment
61372,Creature
56983,Planeswalker
58876,Creature
58890,Creature
72343,Artifact
56998,Creature
77307,Artifact
56988,Land
57221,Creature
57012,Artifact
77266,Creature
57044,Instant
72366,Artifact
58897,Sorcery
72367,Creature
77284,Creature
68123,Instant
57011,Creature
57037,Creature
57076,Enchantment
57077,Sorcery
57197,Creature
57073,Sorcery
57010,Creature
80135,Enchantment
57192,Creature
56974,Enchantment
57119,Creature
56971,Creature
68094,Creature
61357,Land
80179,Enchantment
70038,Sorcery
77286,Creature
61369,Planeswalker
57117,Sorcery
57181,Sorcery
80165,Enchantment
80177,Sorcery
57045,Enchantment
77311,Sorcery
72356,Creature
57005,Land
64132,Instant
80158,Creature
77275,Sorcery
72376,Creature
77274,Creature
61380,Artifact
61380,Creature
57201,Sorcery
68096,Enchantment
68096,Creature
68127,Creature
57222,Artifact
72357,Enchantment
64102,Artifact
72385,Creature
68093,Sorcery
70041,Instant
77314,Creature
57085,Sorcery
57039,Land
57102,Artifact
57112,Creature
80200,Creature
65762,Creature
68118,Creature
77320,Enchantment
61354,Planeswalker
57183,Artifact
57183,Creature
82197,Creature
82193,Creature
82196,Land
83935,Land
83937,Land
83934,Land
82195,Artifact
82195,Creature
83936,Land
82199,Creature
82198,Artifact
82411,Creature
82192,Artifact
82192,Creature
82412,Artifact
82412,Creature
82191,Creature
83880,Land
82194,Land
83897,Land
82190,Creature
83883,Land
83882,Land
83896,Creature
83881,Land
2137,Creature
2069,Creature
2096,Artifact
2145,Creature
2114,Creature
2136,Planeswalker
2148,Land
2119,Creature
2054,Land
2089,Land
2127,Artifact
2127,Creature
2071,Sorcery
2120,Artifact
2120,Creature
2189,Creature
2143,Instant
2125,Enchantment
2088,Artifact
2088,Creature
2131,Creature
2164,Enchantment
2173,Creature
2115,Creature
2167,Sorcery
2172,Sorcery
2075,Instant
2121,Creature
2060,Sorcery
2055,Creature
2147,Creature
2099,Creature
2126,Sorcery
2139,Artifact
2140,Creature
2063,Creature
2156,Creature
2188,Creature
2111,Artifact
2111,Creature
2163,Sorcery
2106,Creature
2129,Creature
2118,Instant
2116,Creature
2074,Enchantment
2158,Artifact
2138,Creature
2062,Creature
2151,Creature
2157,Artifact
2168,Artifact
2168,Creature
2122,Artifact
2057,Enchantment
2070,Creature
2192,Creature
2078,Creature
2068,Creature
2084,Enchantment
2107,Creature
2177,Land
2103,Creature
2176,Creature
2187,Instant
2141,Creature
2185,Instant
2056,Artifact
2064,Artifact
2091,Creature
2098,Creature
2101,Creature
2146,Sorcery
2108,Creature
2161,Creature
2067,Instant
2097,Creature
2112,Creature
2144,Creature
2159,Artifact
2058,Creature
2092,Artifact
2092,Creature
2135,Creature
2152,Land
2082,Creature
2102,Creature
2123,Artifact
2133,Creature
2169,Sorcery
2179,Creature
2181,Creature
2090,Sorcery
2113,Artifact
2130,Instant
2153,Creature
2162,Creature
2166,Artifact
2166,Creature
2191,Creature
2052,Sorcery
2053,Creature
2076,Artifact
2076,Creature
2080,Artifact
2080,Creature
2083,Creature
2149,Creature
2155,Creature
2165,Creature
2178,Instant
2184,Creature
2196,Creature
2059,Creature
2094,Instant
2105,Creature
2109,Instant
2134,Creature
2160,Artifact
2160,Creature
2182,Artifact
2182,Creature
2193,Instant
2195,Enchantment
2061,Creature
2073,Enchantment
2087,Artifact
2087,Creature
2110,Creature
2150,Creature
2170,Enchantment
2077,Artifact
2100,Instant
2117,Creature
2132,Instant
2142,Artifact
2142,Creature
2154,Artifact
2154,Creature
2180,Creature
2183,Artifact
2183,Creature
2190,Creature
2194,Sorcery
2066,Creature
2081,Instant
2086,Artifact
2086,Creature
2093,Instant
2095,Creature
2104,Creature
2128,Creature
2174,Creature
2186,Sorcery
2065,Creature
2079,Instant
2085,Creature
2124,Enchantment
2171,Instant
2072,Instant
2175,Instant
2405,Planeswalker
2254,Planeswalker
2197,Instant
2349,Creature
2343,Creature
2262,Artifact
2262,Creature
2369,Planeswalker
2279,Creature
2353,Artifact
2377,Creature
2199,Planeswalker
2326,Creature
2287,Creature
2419,Enchantment
2311,Artifact
2256,Creature
2243,Creature
2237,Enchantment
2393,Creature
2371,Land
2238,Sorcery
2420,Sorcery
2221,Creature
2352,Creature
2379,Artifact
2379,Creature
2427,Creature
2288,Instant
2293,Sorcery
2330,Land
2365,Creature
2283,Land
2229,Sorcery
2385,Creature
2417,Creature
2210,Land
2299,Land
2339,Enchantment
2345,Instant
2389,Creature
2403,Instant
2213,Sorcery
2215,Creature
2259,Land
2315,Creature
2329,Instant
2388,Artifact
2388,Creature
2223,Creature
2286,Creature
2331,Enchantment
2337,Enchantment
2204,Instant
2298,Instant
2373,Creature
2200,Creature
2253,Creature
2376,Creature
2232,Creature
2295,Creature
2333,Artifact
2397,Creature
2301,Creature
2366,Artifact
2366,Creature
2399,Creature
2289,Creature
2362,Creature
2410,Artifact
2410,Creature
2206,Creature
2209,Instant
2227,Creature
2264,Artifact
2364,Creature
2409,Artifact
2409,Creature
2203,Enchantment
2282,Instant
2334,Artifact
2336,Artifact
2390,Instant
2401,Creature
2404,Creature
2421,Creature
2212,Creature
2248,Sorcery
2320,Artifact
2320,Creature
2332,Artifact
2246,Creature
2255,Creature
2245,Creature
2335,Artifact
2208,Creature
2235,Sorcery
2355,Sorcery
2360,Creature
2407,Artifact
2407,Creature
2429,Creature
2198,Instant
2242,Creature
2260,Artifact
2313,Enchantment
2314,Instant
2321,Enchantment
2324,Creature
2359,Creature
2378,Instant
2382,Creature
2219,Instant
2250,Creature
2269,Creature
2306,Sorcery
2328,Creature
2386,Creature
2391,Instant
2408,Creature
2430,Creature
2222,Creature
2224,Instant
2234,Creature
2249,Creature
2265,Creature
2274,Sorcery
2275,Artifact
2275,Creature
2281,Creature
2292,Sorcery
2338,Artifact
2346,Artifact
2346,Creature
2372,Creature
2396,Artifact
2396,Creature
2422,Creature
2424,Creature
2207,Enchantment
2367,Artifact
2367,Creature
2412,Creature
2425,Creature
2230,Artifact
2230,Creature
2302,Creature
2340,Creature
2354,Instant
2216,Creature
2418,Creature
2605,Sorcery
2444,Creature
2604,Artifact
2435,Creature
2596,Land
2529,Creature
2493,Creature
2477,Enchantment
2483,Land
2459,Creature
2504,Enchantment
2449,Land
2480,Enchantment
2512,Sorcery
2489,Land
2548,Creature
2561,Land
2530,Creature
2555,Creature
2559,Enchantment
2562,Sorcery
2464,Creature
2460,Enchantment
2584,Creature
2492,Instant
2545,Creature
2583,Creature
2461,Creature
2436,Creature
2528,Creature
2518,Enchantment
2524,Creature
2462,Creature
2532,Sorcery
2563,Creature
2501,Creature
2485,Creature
2517,Artifact
2440,Instant
2473,Creature
2580,Land
2525,Enchantment
2565,Artifact
2565,Creature
2456,Creature
2498,Sorcery
2576,Creature
2455,Creature
2571,Creature
2551,Creature
2603,Creature
2465,Creature
2479,Creature
2491,Creature
2578,Creature
2450,Instant
2591,Creature
2550,Sorcery
2593,Creature
2577,Creature
2610,Sorcery
2552,Sorcery
2488,Creature
2608,Creature
2535,Creature
2466,Creature
2432,Artifact
2432,Creature
2540,Creature
2446,Sorcery
2599,Instant
2531,Creature
2579,Sorcery
2433,Artifact
2433,Creature
2434,Creature
2453,Creature
2598,Creature
2469,Instant
2481,Artifact
2481,Creature
2556,Sorcery
2594,Creature
2597,Creature
2476,Enchantment
2506,Artifact
2506,Creature
2514,Artifact
2514,Creature
2546,Creature
2568,Artifact
2568,Creature
2431,Creature
2454,Enchantment
2474,Creature
2519,Creature
2574,Creature
2602,Creature
2438,Instant
2470,Creature
2482,Enchantment
2557,Creature
2573,Instant
2575,Sorcery
2582,Creature
2472,Creature
2509,Creature
2553,Creature
2490,Enchantment
2495,Creature
2513,Instant
2601,Sorcery
2467,Instant
2527,Instant
2533,Creature
2544,Creature
2566,Enchantment
2567,Creature
2445,Creature
2448,Instant
2457,Creature
2502,Creature
2505,Creature
2534,Creature
2442,Creature
2447,Creature
2452,Instant
2484,Enchantment
2500,Creature
2510,Creature
2511,Instant
2549,Instant
2589,Sorcery
2468,Sorcery
2487,Sorcery
2543,Instant
2572,Creature
2586,Creature
2515,Creature
2554,Enchantment
2606,Creature
2437,Creature
2539,Creature
2564,Sorcery
2581,Creature
2587,Creature
2441,Instant
2497,Creature
2499,Creature
2503,Creature
2522,Creature
2439,Creature
2451,Sorcery
2458,Creature
2463,Creature
2471,Creature
2475,Creature
2478,Instant
2486,Instant
2508,Enchantment
2520,Creature
2521,Creature
2523,Creature
2538,Creature
2560,Creature
2569,Creature
2570,Creature
2585,Creature
2588,Creature
2592,Creature
2600,Instant
2443,Creature
2494,Creature
2496,Creature
2536,Creature
2541,Creature
2542,Creature
2558,Creature
2607,Creature
2595,Creature
2526,Sorcery
2507,Creature
2609,Creature
2516,Creature
2590,Sorcery
2537,Creature
2547,Sorcery
2779,Artifact
2779,Creature
2707,Enchantment
2770,Land
2787,Enchantment
2804,Land
2850,Land
2790,Enchantment
2747,Enchantment
2662,Enchantment
2680,Land
2891,Land
2895,Enchantment
2706,Land
2783,Sorcery
2824,Sorcery
2880,Enchantment
2875,Creature
2632,Creature
2692,Creature
2689,Instant
2809,Creature
2803,Artifact
2803,Creature
2657,Creature
2702,Creature
2697,Creature
2873,Artifact
2638,Artifact
2752,Instant
2618,Creature
2635,Enchantment
2691,Creature
2793,Enchantment
2736,Creature
2690,Creature
2675,Enchantment
2668,Creature
2639,Creature
2749,Instant
2892,Creature
2735,Creature
2674,Enchantment
2846,Enchantment
2887,Creature
2624,Sorcery
2853,Creature
2795,Creature
2765,Creature
2832,Enchantment
2723,Creature
2631,Enchantment
2848,Enchantment
2650,Instant
2658,Creature
2775,Creature
2757,Creature
2759,Instant
2777,Creature
2741,Land
2782,Artifact
2782,Creature
2886,Creature
2629,Creature
2762,Land
2778,Creature
2709,Artifact
2709,Creature
2669,Enchantment
2645,Creature
2859,Creature
2664,Instant
2660,Creature
2654,Creature
2852,Creature
2861,Enchantment
2776,Creature
2643,Creature
2750,Sorcery
2659,Creature
2640,Instant
2676,Creature
2792,Enchantment
2799,Enchantment
2738,Creature
2816,Enchantment
2893,Sorcery
2712,Creature
2894,Creature
2677,Creature
2871,Creature
2754,Instant
2854,Artifact
2854,Creature
2810,Sorcery
2710,Instant
2728,Creature
2744,Artifact
2744,Creature
2666,Creature
2732,Creature
2684,Enchantment
2665,Instant
2696,Sorcery
2811,Creature
2661,Sorcery
2753,Sorcery
2619,Creature
2681,Sorcery
2842,Creature
2813,Creature
2769,Creature
2843,Sorcery
2720,Enchantment
2872,Sorcery
2714,Creature
2716,Creature
2746,Land
2889,Creature
2837,Instant
2623,Creature
2745,Artifact
2745,Creature
2721,Sorcery
2888,Artifact
2888,Creature
2613,Instant
2711,Artifact
2711,Creature
2882,Artifact
2882,Creature
2634,Creature
2879,Artifact
2879,Creature
2641,Artifact
2641,Creature
2678,Creature
2730,Creature
2805,Instant
2885,Creature
2626,Artifact
2626,Creature
2670,Artifact
2876,Instant
2883,Sorcery
2622,Creature
2682,Enchantment
2771,Instant
2807,Creature
2831,Creature
2667,Creature
2679,Instant
2789,Enchantment
2800,Enchantment
2649,Creature
2655,Sorcery
2724,Creature
2801,Artifact
2801,Creature
2817,Enchantment
2870,Instant
2615,Enchantment
2700,Instant
2713,Enchantment
2740,Creature
2761,Creature
2763,Land
2820,Creature
2651,Creature
2737,Enchantment
2751,Creature
2758,Sorcery
2774,Creature
2785,Creature
2822,Sorcery
2827,Artifact
2827,Creature
2828,Artifact
2828,Creature
2860,Artifact
2860,Creature
2874,Creature
2620,Creature
2717,Sorcery
2726,Creature
2748,Creature
2823,Land
2878,Creature
2611,Sorcery
2647,Instant
2671,Creature
2719,Artifact
2786,Sorcery
2815,Creature
2819,Creature
2636,Creature
2694,Sorcery
2729,Sorcery
2742,Creature
2768,Creature
2614,Creature
2621,Instant
2633,Creature
2718,Creature
2788,Enchantment
2839,Creature
2858,Creature
2863,Sorcery
2868,Sorcery
2617,Creature
2627,Artifact
2663,Sorcery
2701,Artifact
2755,Creature
2772,Creature
2798,Creature
2802,Creature
2821,Creature
2829,Creature
2835,Enchantment
2838,Creature
2847,Sorcery
2869,Artifact
2877,Creature
2612,Instant
2652,Creature
2731,Creature
2743,Creature
2833,Creature
2836,Creature
2673,Creature
2693,Sorcery
2739,Instant
2780,Creature
2794,Instant
2648,Creature
2672,Sorcery
2688,Creature
2725,Instant
2756,Creature
2841,Creature
2901,Tribal
2901,Enchantment
2963,Creature
3006,Sorcery
3030,Tribal
3030,Artifact
2925,Artifact
2974,Land
2956,Tribal
2956,Sorcery
2941,Creature
3011,Enchantment
3033,Creature
2948,Sorcery
2917,Enchantment
2945,Creature
3013,Creature
2949,Creature
3009,Creature
2988,Land
2958,Creature
2954,Creature
2959,Creature
2973,Land
2903,Creature
3021,Creature
2900,Creature
3028,Creature
2943,Creature
2912,Creature
3007,Creature
2914,Tribal
2914,Artifact
2919,Enchantment
3004,Creature
